1,2.5,79.0,490.0,70.0,115.1603499,0.0
1,2.5,79.0,490.0,70.0,115.1603499,90.0
1,2.5,79.0,490.0,70.0,115.1603499,150.0
1,2.5,79.0,490.0,80.0,100.7653061,0.0
1,2.5,79.0,490.0,80.0,100.7653061,90.0
1,2.5,79.0,490.0,80.0,100.7653061,150.0
1,2.5,79.0,490.0,90.0,89.569161,0.0
1,2.5,79.0,490.0,90.0,89.569161,90.0
1,2.5,79.0,490.0,90.0,89.569161,150.0
1,2.5,79.0,700.0,70.0,80.6122449,0.0
1,2.5,79.0,700.0,70.0,80.6122449,90.0
1,2.5,79.0,700.0,70.0,80.6122449,150.0
1,2.5,79.0,700.0,80.0,70.53571429,0.0
1,2.5,79.0,700.0,80.0,70.53571429,90.0
1,2.5,79.0,700.0,80.0,70.53571429,150.0
1,2.5,79.0,700.0,90.0,62.6984127,0.0
1,2.5,79.0,700.0,90.0,62.6984127,90.0
1,2.5,79.0,700.0,90.0,62.6984127,150.0
1,2.5,79.0,910.0,70.0,62.00941915,0.0
1,2.5,79.0,910.0,70.0,62.00941915,90.0
1,2.5,79.0,910.0,70.0,62.00941915,150.0
1,2.5,79.0,910.0,80.0,54.25824176,0.0
1,2.5,79.0,910.0,80.0,54.25824176,90.0
1,2.5,79.0,910.0,80.0,54.25824176,150.0
1,2.5,79.0,910.0,90.0,48.22954823,0.0
1,2.5,79.0,910.0,90.0,48.22954823,90.0
1,2.5,79.0,910.0,90.0,48.22954823,150.0
1,2.5,113.0,490.0,70.0,164.7230321,0.0
1,2.5,113.0,490.0,70.0,164.7230321,90.0
1,2.5,113.0,490.0,70.0,164.7230321,150.0
1,2.5,113.0,490.0,80.0,144.1326531,0.0
1,2.5,113.0,490.0,80.0,144.1326531,90.0
1,2.5,113.0,490.0,80.0,144.1326531,150.0
1,2.5,113.0,490.0,90.0,128.1179138,0.0
1,2.5,113.0,490.0,90.0,128.1179138,90.0
1,2.5,113.0,490.0,90.0,128.1179138,150.0
1,2.5,113.0,700.0,70.0,115.3061224,0.0
1,2.5,113.0,700.0,70.0,115.3061224,90.0
1,2.5,113.0,700.0,70.0,115.3061224,150.0
1,2.5,113.0,700.0,80.0,100.8928571,0.0
1,2.5,113.0,700.0,80.0,100.8928571,90.0
1,2.5,113.0,700.0,80.0,100.8928571,150.0
1,2.5,113.0,700.0,90.0,89.68253968,0.0
1,2.5,113.0,700.0,90.0,89.68253968,90.0
1,2.5,113.0,700.0,90.0,89.68253968,150.0
1,2.5,113.0,910.0,70.0,88.69701727,0.0
1,2.5,113.0,910.0,70.0,88.69701727,90.0
1,2.5,113.0,910.0,70.0,88.69701727,150.0
1,2.5,113.0,910.0,80.0,77.60989011,0.0
1,2.5,113.0,910.0,80.0,77.60989011,90.0
1,2.5,113.0,910.0,80.0,77.60989011,150.0
1,2.5,113.0,910.0,90.0,68.98656899,0.0
1,2.5,113.0,910.0,90.0,68.98656899,90.0
1,2.5,113.0,910.0,90.0,68.98656899,150.0
1,2.5,147.0,490.0,70.0,214.2857143,0.0
1,2.5,147.0,490.0,70.0,214.2857143,90.0
1,2.5,147.0,490.0,70.0,214.2857143,150.0
1,2.5,147.0,490.0,80.0,187.5,0.0
1,2.5,147.0,490.0,80.0,187.5,90.0
1,2.5,147.0,490.0,80.0,187.5,150.0
1,2.5,147.0,490.0,90.0,166.6666667,0.0
1,2.5,147.0,490.0,90.0,166.6666667,90.0
1,2.5,147.0,490.0,90.0,166.6666667,150.0
1,2.5,147.0,700.0,70.0,150.0,0.0
1,2.5,147.0,700.0,70.0,150.0,90.0
1,2.5,147.0,700.0,70.0,150.0,150.0
1,2.5,147.0,700.0,80.0,131.25,0.0
1,2.5,147.0,700.0,80.0,131.25,90.0
1,2.5,147.0,700.0,80.0,131.25,150.0
1,2.5,147.0,700.0,90.0,116.6666667,0.0
1,2.5,147.0,700.0,90.0,116.6666667,90.0
1,2.5,147.0,700.0,90.0,116.6666667,150.0
1,2.5,147.0,910.0,70.0,115.3846154,0.0
1,2.5,147.0,910.0,70.0,115.3846154,90.0
1,2.5,147.0,910.0,70.0,115.3846154,150.0
1,2.5,147.0,910.0,80.0,100.9615385,0.0
1,2.5,147.0,910.0,80.0,100.9615385,90.0
1,2.5,147.0,910.0,80.0,100.9615385,150.0
1,2.5,147.0,910.0,90.0,89.74358974,0.0
1,2.5,147.0,910.0,90.0,89.74358974,90.0
1,2.5,147.0,910.0,90.0,89.74358974,150.0
3,2.5,79.0,490.0,70.0,115.1603499,0.0
3,2.5,79.0,490.0,70.0,115.1603499,90.0
3,2.5,79.0,490.0,70.0,115.1603499,150.0
3,2.5,79.0,490.0,80.0,100.7653061,0.0
3,2.5,79.0,490.0,80.0,100.7653061,90.0
3,2.5,79.0,490.0,80.0,100.7653061,150.0
3,2.5,79.0,490.0,90.0,89.569161,0.0
3,2.5,79.0,490.0,90.0,89.569161,90.0
3,2.5,79.0,490.0,90.0,89.569161,150.0
3,2.5,79.0,700.0,70.0,80.6122449,0.0
3,2.5,79.0,700.0,70.0,80.6122449,90.0
3,2.5,79.0,700.0,70.0,80.6122449,150.0
3,2.5,79.0,700.0,80.0,70.53571429,0.0
3,2.5,79.0,700.0,80.0,70.53571429,90.0
3,2.5,79.0,700.0,80.0,70.53571429,150.0
3,2.5,79.0,700.0,90.0,62.6984127,0.0
3,2.5,79.0,700.0,90.0,62.6984127,90.0
3,2.5,79.0,700.0,90.0,62.6984127,150.0
3,2.5,79.0,910.0,70.0,62.00941915,0.0
3,2.5,79.0,910.0,70.0,62.00941915,90.0
3,2.5,79.0,910.0,70.0,62.00941915,150.0
3,2.5,79.0,910.0,80.0,54.25824176,0.0
3,2.5,79.0,910.0,80.0,54.25824176,90.0
3,2.5,79.0,910.0,80.0,54.25824176,150.0
3,2.5,79.0,910.0,90.0,48.22954823,0.0
3,2.5,79.0,910.0,90.0,48.22954823,90.0
3,2.5,79.0,910.0,90.0,48.22954823,150.0
3,2.5,113.0,490.0,70.0,164.7230321,0.0
3,2.5,113.0,490.0,70.0,164.7230321,90.0
3,2.5,113.0,490.0,70.0,164.7230321,150.0
3,2.5,113.0,490.0,80.0,144.1326531,0.0
3,2.5,113.0,490.0,80.0,144.1326531,90.0
3,2.5,113.0,490.0,80.0,144.1326531,150.0
3,2.5,113.0,490.0,90.0,128.1179138,0.0
3,2.5,113.0,490.0,90.0,128.1179138,90.0
3,2.5,113.0,490.0,90.0,128.1179138,150.0
3,2.5,113.0,700.0,70.0,115.3061224,0.0
3,2.5,113.0,700.0,70.0,115.3061224,90.0
3,2.5,113.0,700.0,70.0,115.3061224,150.0
3,2.5,113.0,700.0,80.0,100.8928571,0.0
3,2.5,113.0,700.0,80.0,100.8928571,90.0
3,2.5,113.0,700.0,80.0,100.8928571,150.0
3,2.5,113.0,700.0,90.0,89.68253968,0.0
3,2.5,113.0,700.0,90.0,89.68253968,90.0
3,2.5,113.0,700.0,90.0,89.68253968,150.0
3,2.5,113.0,910.0,70.0,88.69701727,0.0
3,2.5,113.0,910.0,70.0,88.69701727,90.0
3,2.5,113.0,910.0,70.0,88.69701727,150.0
3,2.5,113.0,910.0,80.0,77.60989011,0.0
3,2.5,113.0,910.0,80.0,77.60989011,90.0
3,2.5,113.0,910.0,80.0,77.60989011,150.0
3,2.5,113.0,910.0,90.0,68.98656899,0.0
3,2.5,113.0,910.0,90.0,68.98656899,90.0
3,2.5,113.0,910.0,90.0,68.98656899,150.0
3,2.5,147.0,490.0,70.0,214.2857143,0.0
3,2.5,147.0,490.0,70.0,214.2857143,90.0
3,2.5,147.0,490.0,70.0,214.2857143,150.0
3,2.5,147.0,490.0,80.0,187.5,0.0
3,2.5,147.0,490.0,80.0,187.5,90.0
3,2.5,147.0,490.0,80.0,187.5,150.0
3,2.5,147.0,490.0,90.0,166.6666667,0.0
3,2.5,147.0,490.0,90.0,166.6666667,90.0
3,2.5,147.0,490.0,90.0,166.6666667,150.0
3,2.5,147.0,700.0,70.0,150.0,0.0
3,2.5,147.0,700.0,70.0,150.0,90.0
3,2.5,147.0,700.0,70.0,150.0,150.0
3,2.5,147.0,700.0,80.0,131.25,0.0
3,2.5,147.0,700.0,80.0,131.25,90.0
3,2.5,147.0,700.0,80.0,131.25,150.0
3,2.5,147.0,700.0,90.0,116.6666667,0.0
3,2.5,147.0,700.0,90.0,116.6666667,90.0
3,2.5,147.0,700.0,90.0,116.6666667,150.0
3,2.5,147.0,910.0,70.0,115.3846154,0.0
3,2.5,147.0,910.0,70.0,115.3846154,90.0
3,2.5,147.0,910.0,70.0,115.3846154,150.0
3,2.5,147.0,910.0,80.0,100.9615385,0.0
3,2.5,147.0,910.0,80.0,100.9615385,90.0
3,2.5,147.0,910.0,80.0,100.9615385,150.0
3,2.5,147.0,910.0,90.0,89.74358974,0.0
3,2.5,147.0,910.0,90.0,89.74358974,90.0
3,2.5,147.0,910.0,90.0,89.74358974,150.0
1,1.5,79.0,490.0,70.0,115.1603499,0.0
1,1.5,79.0,490.0,70.0,115.1603499,90.0
1,1.5,79.0,490.0,70.0,115.1603499,150.0
1,1.5,79.0,490.0,80.0,100.7653061,0.0
1,1.5,79.0,490.0,80.0,100.7653061,90.0
1,1.5,79.0,490.0,80.0,100.7653061,150.0
1,1.5,79.0,490.0,90.0,89.569161,0.0
1,1.5,79.0,490.0,90.0,89.569161,90.0
1,1.5,79.0,490.0,90.0,89.569161,150.0
1,1.5,79.0,700.0,70.0,80.6122449,0.0
1,1.5,79.0,700.0,70.0,80.6122449,90.0
1,1.5,79.0,700.0,70.0,80.6122449,150.0
1,1.5,79.0,700.0,80.0,70.53571429,0.0
1,1.5,79.0,700.0,80.0,70.53571429,90.0
1,1.5,79.0,700.0,80.0,70.53571429,150.0
1,1.5,79.0,700.0,90.0,62.6984127,0.0
1,1.5,79.0,700.0,90.0,62.6984127,90.0
1,1.5,79.0,700.0,90.0,62.6984127,150.0
1,1.5,79.0,910.0,70.0,62.00941915,0.0
1,1.5,79.0,910.0,70.0,62.00941915,90.0
1,1.5,79.0,910.0,70.0,62.00941915,150.0
1,1.5,79.0,910.0,80.0,54.25824176,0.0
1,1.5,79.0,910.0,80.0,54.25824176,90.0
1,1.5,79.0,910.0,80.0,54.25824176,150.0
1,1.5,79.0,910.0,90.0,48.22954823,0.0
1,1.5,79.0,910.0,90.0,48.22954823,90.0
1,1.5,79.0,910.0,90.0,48.22954823,150.0
1,1.5,113.0,490.0,70.0,164.7230321,0.0
1,1.5,113.0,490.0,70.0,164.7230321,90.0
1,1.5,113.0,490.0,70.0,164.7230321,150.0
1,1.5,113.0,490.0,80.0,144.1326531,0.0
1,1.5,113.0,490.0,80.0,144.1326531,90.0
1,1.5,113.0,490.0,80.0,144.1326531,150.0
1,1.5,113.0,490.0,90.0,128.1179138,0.0
1,1.5,113.0,490.0,90.0,128.1179138,90.0
1,1.5,113.0,490.0,90.0,128.1179138,150.0
1,1.5,113.0,700.0,70.0,115.3061224,0.0
1,1.5,113.0,700.0,70.0,115.3061224,90.0
1,1.5,113.0,700.0,70.0,115.3061224,150.0
1,1.5,113.0,700.0,80.0,100.8928571,0.0
1,1.5,113.0,700.0,80.0,100.8928571,90.0
1,1.5,113.0,700.0,80.0,100.8928571,150.0
1,1.5,113.0,700.0,90.0,89.68253968,0.0
1,1.5,113.0,700.0,90.0,89.68253968,90.0
1,1.5,113.0,700.0,90.0,89.68253968,150.0
1,1.5,113.0,910.0,70.0,88.69701727,0.0
1,1.5,113.0,910.0,70.0,88.69701727,90.0
1,1.5,113.0,910.0,70.0,88.69701727,150.0
1,1.5,113.0,910.0,80.0,77.60989011,0.0
1,1.5,113.0,910.0,80.0,77.60989011,90.0
1,1.5,113.0,910.0,80.0,77.60989011,150.0
1,1.5,113.0,910.0,90.0,68.98656899,0.0
1,1.5,113.0,910.0,90.0,68.98656899,90.0
1,1.5,113.0,910.0,90.0,68.98656899,150.0
1,1.5,147.0,490.0,70.0,214.2857143,0.0
1,1.5,147.0,490.0,70.0,214.2857143,90.0
1,1.5,147.0,490.0,70.0,214.2857143,150.0
1,1.5,147.0,490.0,80.0,187.5,0.0
1,1.5,147.0,490.0,80.0,187.5,90.0
1,1.5,147.0,490.0,80.0,187.5,150.0
1,1.5,147.0,490.0,90.0,166.6666667,0.0
1,1.5,147.0,490.0,90.0,166.6666667,90.0
1,1.5,147.0,490.0,90.0,166.6666667,150.0
1,1.5,147.0,700.0,70.0,150.0,0.0
1,1.5,147.0,700.0,70.0,150.0,90.0
1,1.5,147.0,700.0,70.0,150.0,150.0
1,1.5,147.0,700.0,80.0,131.25,0.0
1,1.5,147.0,700.0,80.0,131.25,90.0
1,1.5,147.0,700.0,80.0,131.25,150.0
1,1.5,147.0,700.0,90.0,116.6666667,0.0
1,1.5,147.0,700.0,90.0,116.6666667,90.0
1,1.5,147.0,700.0,90.0,116.6666667,150.0
1,1.5,147.0,910.0,70.0,115.3846154,0.0
1,1.5,147.0,910.0,70.0,115.3846154,90.0
1,1.5,147.0,910.0,70.0,115.3846154,150.0
1,1.5,147.0,910.0,80.0,100.9615385,0.0
1,1.5,147.0,910.0,80.0,100.9615385,90.0
1,1.5,147.0,910.0,80.0,100.9615385,150.0
1,1.5,147.0,910.0,90.0,89.74358974,0.0
1,1.5,147.0,910.0,90.0,89.74358974,90.0
1,1.5,147.0,910.0,90.0,89.74358974,150.0
3,1.5,79.0,490.0,70.0,115.1603499,0.0
3,1.5,79.0,490.0,70.0,115.1603499,90.0
3,1.5,79.0,490.0,70.0,115.1603499,150.0
3,1.5,79.0,490.0,80.0,100.7653061,0.0
3,1.5,79.0,490.0,80.0,100.7653061,90.0
3,1.5,79.0,490.0,80.0,100.7653061,150.0
3,1.5,79.0,490.0,90.0,89.569161,0.0
3,1.5,79.0,490.0,90.0,89.569161,90.0
3,1.5,79.0,490.0,90.0,89.569161,150.0
3,1.5,79.0,700.0,70.0,80.6122449,0.0
3,1.5,79.0,700.0,70.0,80.6122449,90.0
3,1.5,79.0,700.0,70.0,80.6122449,150.0
3,1.5,79.0,700.0,80.0,70.53571429,0.0
3,1.5,79.0,700.0,80.0,70.53571429,90.0
3,1.5,79.0,700.0,80.0,70.53571429,150.0
3,1.5,79.0,700.0,90.0,62.6984127,0.0
3,1.5,79.0,700.0,90.0,62.6984127,90.0
3,1.5,79.0,700.0,90.0,62.6984127,150.0
3,1.5,79.0,910.0,70.0,62.00941915,0.0
3,1.5,79.0,910.0,70.0,62.00941915,90.0
3,1.5,79.0,910.0,70.0,62.00941915,150.0
3,1.5,79.0,910.0,80.0,54.25824176,0.0
3,1.5,79.0,910.0,80.0,54.25824176,90.0
3,1.5,79.0,910.0,80.0,54.25824176,150.0
3,1.5,79.0,910.0,90.0,48.22954823,0.0
3,1.5,79.0,910.0,90.0,48.22954823,90.0
3,1.5,79.0,910.0,90.0,48.22954823,150.0
3,1.5,113.0,490.0,70.0,164.7230321,0.0
3,1.5,113.0,490.0,70.0,164.7230321,90.0
3,1.5,113.0,490.0,70.0,164.7230321,150.0
3,1.5,113.0,490.0,80.0,144.1326531,0.0
3,1.5,113.0,490.0,80.0,144.1326531,90.0
3,1.5,113.0,490.0,80.0,144.1326531,150.0
3,1.5,113.0,490.0,90.0,128.1179138,0.0
3,1.5,113.0,490.0,90.0,128.1179138,90.0
3,1.5,113.0,490.0,90.0,128.1179138,150.0
3,1.5,113.0,700.0,70.0,115.3061224,0.0
3,1.5,113.0,700.0,70.0,115.3061224,90.0
3,1.5,113.0,700.0,70.0,115.3061224,150.0
3,1.5,113.0,700.0,80.0,100.8928571,0.0
3,1.5,113.0,700.0,80.0,100.8928571,90.0
3,1.5,113.0,700.0,80.0,100.8928571,150.0
3,1.5,113.0,700.0,90.0,89.68253968,0.0
3,1.5,113.0,700.0,90.0,89.68253968,90.0
3,1.5,113.0,700.0,90.0,89.68253968,150.0
3,1.5,113.0,910.0,70.0,88.69701727,0.0
3,1.5,113.0,910.0,70.0,88.69701727,90.0
3,1.5,113.0,910.0,70.0,88.69701727,150.0
3,1.5,113.0,910.0,80.0,77.60989011,0.0
3,1.5,113.0,910.0,80.0,77.60989011,90.0
3,1.5,113.0,910.0,80.0,77.60989011,150.0
3,1.5,113.0,910.0,90.0,68.98656899,0.0
3,1.5,113.0,910.0,90.0,68.98656899,90.0
3,1.5,113.0,910.0,90.0,68.98656899,150.0
3,1.5,147.0,490.0,70.0,214.2857143,0.0
3,1.5,147.0,490.0,70.0,214.2857143,90.0
3,1.5,147.0,490.0,70.0,214.2857143,150.0
3,1.5,147.0,490.0,80.0,187.5,0.0
3,1.5,147.0,490.0,80.0,187.5,90.0
3,1.5,147.0,490.0,80.0,187.5,150.0
3,1.5,147.0,490.0,90.0,166.6666667,0.0
3,1.5,147.0,490.0,90.0,166.6666667,90.0
3,1.5,147.0,490.0,90.0,166.6666667,150.0
3,1.5,147.0,700.0,70.0,150.0,0.0
3,1.5,147.0,700.0,70.0,150.0,90.0
3,1.5,147.0,700.0,70.0,150.0,150.0
3,1.5,147.0,700.0,80.0,131.25,0.0
3,1.5,147.0,700.0,80.0,131.25,90.0
3,1.5,147.0,700.0,80.0,131.25,150.0
3,1.5,147.0,700.0,90.0,116.6666667,0.0
3,1.5,147.0,700.0,90.0,116.6666667,90.0
3,1.5,147.0,700.0,90.0,116.6666667,150.0
3,1.5,147.0,910.0,70.0,115.3846154,0.0
3,1.5,147.0,910.0,70.0,115.3846154,90.0
3,1.5,147.0,910.0,70.0,115.3846154,150.0
3,1.5,147.0,910.0,80.0,100.9615385,0.0
3,1.5,147.0,910.0,80.0,100.9615385,90.0
3,1.5,147.0,910.0,80.0,100.9615385,150.0
3,1.5,147.0,910.0,90.0,89.74358974,0.0
3,1.5,147.0,910.0,90.0,89.74358974,90.0
